date,bubble_proxy,breakdown_proxy,market_heat_proxy,market_breakdown_proxy,liquidity_stress_proxy,semiconductor_strength_proxy,tsmc_3m_yoy,ndx_close,ndx_dd,ndx_dist200,sox_dd,sox_dist200,vix,baa10y_proxy,dfii10,event_bucket
2010-03-31,68.30974147131076,32.56177091078067,57.50180084132631,55.00000000000001,22.31934545937335,100.0,137.42,1958.3399658203125,-58.37508265192308,13.482351210909925,-72.49480294610855,14.458270336751688,17.59,2.47,1.6,Normal/control
2010-04-30,60.137851619882156,34.81559122781913,49.20729435017532,55.00000000000001,28.7588320794832,100.0,97.79,2000.6300048828125,-57.47619920402993,12.10992038158425,-71.7819803834572,12.818746080565635,22.05,2.38,1.29,Normal/control
2010-05-31,45.9113443561649,47.15526969412733,31.488079024342547,63.92955434673797,52.534200680272114,100.0,62.68,1852.3900146484373,-60.62707057921576,2.083155419591165,-73.31342365863068,4.869769817951086,32.07,2.89,1.32,Normal/control
2010-06-30,31.064706467604676,56.218561552617,19.151025663184765,78.0569130145807,46.815573417301955,76.4625,41.17,1739.1400146484375,-63.03422254054289,-5.39689748848301,-75.0662180139377,-3.5466873681302524,34.54,3.08,1.15,Normal/control
2010-07-31,31.908838849407406,48.777750000000005,25.106171203016856,70.0,28.307857142857145,63.14999999999999,30.52,1864.0,-60.38029796102597,0.7317805566314783,-73.82740670125018,0.3051767472525668,23.5,2.91,1.14,Normal/control
2010-08-31,22.145755933540475,59.388664945467276,13.518793361214616,84.16302243491181,37.808013856448454,58.587500000000006,26.87,1767.4300537109375,-62.432911962041196,-5.081307447464067,-76.92781022857878,-12.108953316596994,26.05,3.01,0.95,Normal/control
2010-09-30,35.062830668818755,49.48316512153383,31.810112799816,65.14046669954358,32.892728876397776,56.71250000000001,25.37,1998.0400390625,-57.53124945837109,6.39377198264508,-73.79514265061107,-0.43937908932991654,23.7,3.05,0.75,Normal/control
2010-10-31,45.19462657383134,46.27065590227694,43.957703331586785,60.685408177899376,31.59206349206349,60.47499999999999,28.38,2124.449951171875,-54.84438086794924,11.82130926131264,-72.03934629598623,6.285976384257297,21.2,3.15,0.5,Normal/control
2010-11-30,45.49678228278058,44.81595499312873,46.28434563324142,55.00000000000001,33.61701426608206,58.5,26.8,2117.330078125,-54.99571522882505,9.286800760971769,-70.72775424621469,9.498346071745157,23.54,3.03,0.74,Normal/control
2010-12-31,48.019221191539266,42.31483889891697,52.92382578127911,55.00000000000001,21.656682568334194,50.075,20.06,2217.860107421875,-52.858928851833895,12.2877535994099,-69.0995165292693,13.388142621100263,17.75,2.68,1.0,Normal/control
2011-01-31,58.05214819557047,45.44161935150416,66.62610610950654,54.77280434919546,28.539592555331996,45.975,16.78,2281.909912109375,-51.497537125775295,13.720654932769726,-66.9467922068739,19.284819289421694,19.53,2.68,1.08,Normal/control
2011-02-28,57.27094133164259,44.3239253992016,67.72212733361644,55.00000000000001,22.004072569147418,40.637499999999996,12.51,2350.989990234375,-50.02922590681522,15.174567866881915,-65.58792839972874,21.68178776743661,18.35,2.57,1.03,Normal/control
2011-03-31,46.35801098784314,44.33246505376344,52.27299299984504,55.00000000000001,23.80704301075269,43.75,15.0,2338.989990234375,-50.28428836629361,11.745502622180348,-67.18315099374192,13.11123839436219,17.74,2.58,0.99,Normal/control
2011-04-30,46.954911854486916,43.14248773957159,53.894243831357585,55.00000000000001,18.671393541633115,40.7125,12.57,2404.080078125,-48.90078520753974,12.068839562250865,-66.26773583944785,13.753980758575434,14.75,2.58,0.75,Normal/control
2011-05-31,44.03676045785897,45.16737640712946,47.17648319979827,55.00000000000001,23.706789734655587,39.4,11.52,2372.5400390625,-49.57117520215017,7.970551164062201,-67.01507337976304,8.78577678545669,15.45,2.65,0.8,Normal/control
2011-06-30,33.428153988408546,48.46117702023042,31.561952445293507,59.486390552910535,23.485146489773356,32.637499999999996,6.11,2325.070068359375,-50.58015915872562,3.655734532337207,-69.20981653318951,-0.6591077546054702,16.52,2.72,0.75,Normal/control
2011-07-31,28.07677920342192,61.13765362456621,27.26421907935428,73.04790730129592,38.86741525423729,26.687500000000004,1.35,2362.81005859375,-49.77798793123651,3.601675604000354,-70.96636167025288,-7.584190767589183,25.25,2.77,0.38,Normal/control
2011-08-31,22.40244942515958,70.45984275497132,20.15500907239335,82.32594797179256,52.509046193327634,24.825,-0.14,2241.010009765625,-52.366872932793804,-1.9473277247581189,-73.30366887823872,-14.574720934418451,31.62,3.25,0.18,Normal/control
2011-09-30,16.938958565782098,76.0248321091481,17.88460803652795,90.01148807270704,55.69903564694262,19.875,-4.1,2139.179931640625,-54.53129211408025,-6.657627937400479,-74.57699516859009,-17.80514684707539,42.96,3.3,0.17,Normal/control
2011-10-31,25.215193349166686,57.52861374165947,29.133719262399953,67.27469720368771,32.83571428571428,21.187499999999996,-3.05,2360.080078125,-49.83601422562711,2.770049627798188,-71.00012786547819,-5.026433635402283,29.96,3.02,0.08,Normal/control
2011-11-30,22.61485648439152,57.55927745111312,26.884332276308363,62.20950544691804,38.73571428571429,19.9625,-4.03,2295.199951171875,-51.21505462162155,0.10880999087210519,-71.98832375685627,-6.4306011561209075,27.8,3.24,0.03,Normal/control
2011-12-31,19.453358951847008,57.37773476366891,22.829026343982193,67.10174225725929,32.255573565434936,20.5375,-3.57,2277.830078125,-51.5842548333018,-0.4571547496804995,-72.6546256344271,-6.654336055453802,23.4,3.27,-0.07,Normal/control
2012-01-31,30.96160042856769,51.286914860757946,39.09299449359842,56.786221058094576,27.87318681318682,20.1125,-3.91,2467.949951171875,-47.54321796538079,7.403392259263786,-69.31561468306032,5.762318989363702,19.44,3.24,-0.28,Normal/control
2012-02-29,38.64335047507093,49.55357304526749,48.58896189582924,55.00000000000001,26.77449441504997,22.8375,-1.73,2623.10009765625,-44.24546980281957,13.22761913746402,-68.17284673985165,10.167891262174722,18.43,3.1,-0.28,Normal/control
2012-03-31,44.991679858239245,48.218814777327935,55.75332669210514,55.00000000000001,25.382327935222673,27.075,1.66,2755.27001953125,-41.43617102427775,16.72866297766391,-67.08710533440852,13.678127151558916,15.5,3.07,-0.09,Normal/control
2012-04-30,37.09485611350116,51.78855437265142,43.38803049345926,60.721007924888454,31.040288018433184,32.0,5.6,2723.679931640625,-42.10762481698781,13.397967433621627,-68.98171267198181,6.725443459154357,17.15,3.2,-0.3,Normal/control
2012-05-31,27.720378494440418,57.50389443820249,28.302198412822857,66.45158742981279,43.68765741367637,38.449999999999996,10.76,2524.8701171875,-46.333368170558906,3.7249530252456697,-72.35974274491643,-5.119130863410392,24.06,3.4,-0.5,Normal/control
2012-06-30,34.10711083368006,46.33897287274305,34.52035483950383,57.42327305054011,28.06714285714286,46.62499999999999,17.3,2615.719970703125,-44.40233591381346,5.731155886265404,-71.07741274646621,-1.3128823311835958,17.08,3.39,-0.46,Normal/control
